




class_5 PathMinHeap
class_4753 BiomeRenameFix
class_4754 WallPropertyFix
class_4755 Schema2501
class_4756 Schema2502
class_4757 TickTimeTracker
class_4758 TickDurationMonitor

class_4760 HoglinEntity
class_4761 BiomeParticleConfig
class_4762 NoiseHypercube
class_4763 BiomeEffects
class_4764 Builder

class_4766 MultiNoiseBiomeSource



class_4770 AbstractFireBlock
class_4771 FungusBlock
class_4772 SproutsBlock
class_4773 NetherrackBlock
class_4774 RootsBlock
class_4775 SoulFireBlock
class_4776 WeepingVinesBlock
class_4777 TwistingVinesBlock
class_4778 WallShape
class_4779 BasaltPillarFeature
class_4780 HugeFungusFeatureConfig
class_4781 HugeFungusFeature
class_4782 NetherForestVegetationFeature

class_4784 WeepingVinesFeature
class_4785 NetherFossilStructure

class_4787 NetherFossilGenerator
class_4788 Piece


class_4791 HoglinEntityModel
class_4792 AshParticle
class_4793 Factory
class_4794 AscendingParticle
class_4795 CrimsonSporeFactory
class_4796 UnderwaterFactory
class_4797 WarpedSporeFactory
class_4798 HoglinEntityRenderer



class_4802 TimeHelper
class_4803 MemoryExpiryDataFix
class_4804 Schema2505

class_4806 BreedTask
class_4807 AttackTask
class_4808 PacifyTask
class_4809 MemoryTransferTask
class_4810 CrossbowAttackTask
class_4811 CrossbowState
class_4812 RidingTask
class_4813 ForgetTask
class_4814 GoToCelebrateTask
class_4815 WalkToNearestVisibleWantedItemTask
class_4816 MeleeAttackTask
class_4817 StartRidingTask
class_4818 StrollTask
class_4819 HuntFinishTask
class_4820 ConditionalTask
class_4821 TimeLimitedTask
class_4822 RangedApproachTask
class_4823 AdmireItemTask
class_4824 UpdateAttackTargetTask
class_4825 DefeatTargetTask
class_4826 HuntHoglinTask
class_4827 WantNewItemTask
class_4828 ForgetAttackTargetTask
class_4829 ForgetAngryAtTargetTask
class_4830 RemoveOffHandItemTask
class_4831 Memory
class_4832 HoglinSpecificSensor
class_4833 NearestItemsSensor
class_4834 PiglinSpecificSensor
class_4835 HoglinBrain
class_4836 PiglinEntity
class_4837 PiglinActivity
class_4838 PiglinBrain

class_4840 PiglinEntityModel
class_4841 VillageSectionsDebugRenderer
class_4842 PiglinEntityRenderer

class_4844 DynamicSerializableUuid
class_4845 BarterLootTableGenerator
class_4846 EntityZombifiedPiglinRenameFix
class_4847 Schema2509
class_4848 CryingObsidianBlock
class_4849 NyliumBlock
class_4850 TargetBlock
class_4851 TargetHitCriterion
class_4852 Conditions
class_4853 FallingObsidianTearFactory
class_4854 DrippingObsidianTearFactory
class_4855 LandingObsidianTearFactory
class_4856 RepeatingAudioStream
class_4857 DelegateFactory
class_4858 ReusableInputStream
class_4859 RgbFetcher
class_4860 EntityProjectileOwnerFix
class_4861 ForgingScreenHandler
class_4862 SmithingScreenHandler
class_4863 AbstractPlantPartBlock
class_4864 AbstractPlantBlock
class_4865 AbstractPlantStemBlock
class_4866 Entry
class_4867 Backup
class_4868 BackupList
class_4869 CheckedGson
class_4870 Ops
class_4871 PendingInvite
class_4872 PendingInvitesList
class_4873 PingResult
class_4874 PlayerInfo
class_4875 RealmsDescriptionDto
class_4876 RealmsNews
class_4877 RealmsServer
class_4878 RealmsServerAddress
class_4879 RealmsServerList
class_4880 RealmsServerPing
class_4881 RealmsServerPlayerList
class_4882 RealmsServerPlayerLists
class_4883 RealmsWorldOptions
class_4884 RealmsWorldResetDto
class_4885 RealmsSerializable
class_4886 RegionPingResult
class_4887 Subscription
class_4888 UploadInfo
class_4889 WorldDownload
class_4890 WorldTemplate
class_4891 WorldTemplatePaginatedList
class_4892 OptionSliderWidget

class_4894 ForgingScreen
class_4895 SmithingScreen
class_4896 CrossbowPosing
class_4897 BiomeEffectSoundPlayer
class_4898 MusicLoop
class_4899 DisconnectedRealmsScreen


class_4902 RealmsConnection
class_4903 RealmsLabel
class_4904 RealmsObjectSelectionList
class_4905 RealmsScreen

class_4907 RepeatedNarrator
class_4908 Parameters

class_4910 BlockStateModelGenerator
class_4911 BuiltinModelPool
class_4912 BlockTexturePool
class_4913 TintType
class_4914 LogTexturePool
class_4915 ItemModelGenerator
class_4916 ModelProvider
class_4917 BlockStateSupplier
class_4918 When
class_4919 LogicalCondition
class_4920 LogicalOperator
class_4921 PropertyCondition
class_4922 MultipartBlockStateSupplier
class_4923 ConditionalMultipart
class_4924 Multipart
class_4925 VariantsBlockStateSupplier
class_4926 BlockStateVariantMap
class_4927 SingleProperty
class_4928 DoubleProperty
class_4929 TripleProperty
class_4930 QuadrupleProperty
class_4931 QuintupleProperty
class_4932 TriFunction
class_4933 Value
class_4934 PropertiesMap
class_4935 BlockStateVariant
class_4936 VariantSettings
class_4937 Rotation
class_4938 VariantSetting
class_4939 Value
class_4940 SimpleModelSupplier
class_4941 ModelIds
class_4942 Model
class_4943 Models
class_4944 TextureMap
class_4945 TextureKey
class_4946 TexturedModel
class_4947 Factory
class_4948 SoulSpeedEnchantment
class_4949 VineLogic
class_4950 TwistingVinesPlantBlock
class_4951 WeepingVinesPlantBlock

class_4953 TwistingVinesFeature
class_4954 Builder
class_4955 AbstractSlowingParticle
class_4956 SoulParticle
class_4957 Factory
class_4958 AbstractUuidFix
class_4959 BlockEntityUuidFix
class_4960 EntityUuidFix
class_4961 ItemStackUuidFix
class_4962 WorldUuidFix
class_4963 PlayerUuidFix
class_4964 PersistentStateUuidFix
class_4965 FishingHookPredicate
class_4966 VerticalBlockSample
class_4967 BiomeAdditionsSound
class_4968 BiomeMoodSound
class_4969 RespawnAnchorBlock
class_4970 AbstractBlock
class_4971 AbstractBlockState
class_4972 TypedContextPredicate
class_4973 ContextPredicate
class_4974 ReversePortalParticle
class_4975 Factory
class_4976 VillagerGossipFix
class_4977 JigsawPropertiesFix
class_4978 JigsawRotationFix
class_4979 Schema2519
class_4980 SaddledComponent
class_4981 ItemSteerable
class_4982 BoneMealTask
class_4983 FarmerWorkTask
class_4984 PositionType
class_4985 StriderEntity


class_4988 Navigation

class_4990 DirectionTransformation
class_4991 Joint
class_4992 AxisAlignedLinearPosRuleTest
class_4993 LinearPosRuleTest
class_4994 AlwaysTruePosRuleTest
class_4995 PosRuleTest
class_4996 PosRuleTestType
class_4997 StriderEntityModel
class_4998 AxisTransformation
class_4999 StriderEntityRenderer
class_5000 JigsawOrientation



























































































































class_5124 ObjectBuilder
class_5125 SessionLock
class_5126 AlreadyLockedException
class_5127 ThrowableDeliverer

class_5129 RenameItemStackAttributesFix
class_5130 Schema2522
class_5131 AttributeContainer
class_5132 DefaultAttributeContainer
class_5133 Builder
class_5134 EntityAttributes
class_5135 DefaultAttributeRegistry
class_5136 ZoglinEntity
class_5137 Hoglin
class_5138 StructureAccessor
class_5139 ForkingTrunkPlacer
class_5140 StraightTrunkPlacer
class_5141 TrunkPlacer
class_5142 TrunkPlacerType
class_5143 Session
class_5144 ZoglinEntityRenderer
class_5145 TrackedEntry
class_5146 Saddleable
class_5147 Shearable
class_5148 HorseMarking
class_5149 HorseColor
class_5150 Vanishable
class_5151 Wearable

class_5153 BasaltColumnsFeature
class_5154 DeltaFeature
class_5155 ReplaceBlobsFeature
class_5156 BasaltColumnsFeatureConfig

class_5158 DeltaFeatureConfig



class_5162 PalettedBlockInfoList


class_5165 WhiteAshParticle
class_5166 Factory
class_5167 HorseMarkingFeatureRenderer
class_5168 ShearsDispenserBehavior
class_5169 ServerMBean
class_5170 Entry
class_5171 AngleInterpolator
class_5172 ChainBlock

class_5174 BastionBridgeData


class_5177 HoglinStableData
class_5178 BastionUnitsData
class_5179 BastionRemnantGenerator

class_5181 BastionData
class_5182 BastionTreasureData
class_5183 RuinedPortalStructure




class_5188 LegacySinglePoolElement
class_5189 RuinedPortalStructurePiece
class_5190 Properties
class_5191 VerticalPlacement
class_5192 BlackstoneReplacementStructureProcessor
class_5193 BlockAgeStructureProcessor
class_5194 JigsawGeneratingC2SPacket
class_5195 MusicSound
class_5196 BitStorageAlignFix
class_5197 RabbitJumpControl
class_5198 Category
class_5199 Acceptor
class_5200 Properties
class_5201 FeatureSize
class_5202 FeatureSizeType
class_5203 ThreeLayersFeatureSize
class_5204 TwoLayersFeatureSize
class_5205 BushFoliagePlacer
class_5206 DarkOakFoliagePlacer
class_5207 LargeOakFoliagePlacer
class_5208 TreeNode
class_5209 JungleFoliagePlacer
class_5210 MegaPineFoliagePlacer
class_5211 DarkOakTrunkPlacer
class_5212 LargeOakTrunkPlacer
class_5213 BranchPosition
class_5214 GiantTrunkPlacer
class_5215 MegaJungleTrunkPlacer
class_5216 DoublePerlinNoiseSampler
class_5217 WorldProperties
class_5218 WorldSavePath
class_5219 SaveProperties
class_5220 HoverState
class_5221 Errable
class_5222 TextCollector
class_5223 TextVisitFactory
class_5224 CharacterVisitor
class_5225 TextHandler
class_5226 LineWrappingCollector
class_5227 LineBreakingVisitor

class_5229 LineWrappingConsumer
class_5230 WidthLimitingVisitor
class_5231 WidthRetriever
class_5232 Drawer
class_5233 PageContent
class_5234 Position
class_5235 EditGameRulesScreen
class_5236 BooleanRuleWidget
class_5237 RuleCategoryWidget
class_5238 RuleWidgetFactory
class_5239 IntRuleWidget
class_5240 AbstractRuleWidget
class_5241 RuleListWidget
class_5242 UuidArgumentType
class_5243 Bee
class_5244 ScreenTexts
class_5245 Visitor
class_5246 StyledVisitor
class_5247 Action
class_5248 EntityContent
class_5249 ItemStackContent
class_5250 MutableText
class_5251 TextColor
class_5252 AttributeCommand
class_5253 ColorHelper
class_5254 Argb
class_5255 RedstoneConnectionsFix
class_5256 StriderGravityFix
class_5257 AdvancementEntityPredicateDeserializer
class_5258 Extended
class_5259 Runner
class_5260 ChunkSource
class_5261 Checker
class_5262 Info
class_5263 GravityField
class_5264 Point
class_5265 SpawnDensity

class_5267 AdvancementEntityPredicateSerializer
class_5268 ServerWorldProperties
class_5269 MutableWorldProperties
class_5270 LootGsons
class_5271 Properties
class_5272 ModelPredicateProviderRegistry
class_5273 VillagerFollowRangeFix
class_5274 IronGolemWanderAroundGoal
class_5275 Dismounting
class_5276 Priority
class_5277 EntityShulkerRotationFix
class_5278 Builder
class_5279 ThrownItemPickedUpByEntityCriterion
class_5280 Conditions
class_5281 StructureWorldAccess
class_5282 PlayerGeneratesContainerLootCriterion
class_5283 Conditions
class_5284 ChunkGeneratorSettings
class_5285 GeneratorOptions



class_5289 GameModeSelectionScreen
class_5290 GameModeSelection
class_5291 ButtonWidget
class_5292 MoreOptionsDialog
class_5293 LevelScreenProvider
class_5294 DimensionEffects
class_5295 End
class_5296 Nether
class_5297 Overworld
class_5298 WordPackedArray
class_5299 StructureSeparationDataFix
class_5300 Information
class_5301 Schema2551
class_5302 MemoryEntry
class_5303 Profile
class_5304 Spawner
class_5305 Preset



class_5309 GenerationShapeConfig





class_5315 SaveVersionInfo
class_5316 TooltipSupplier
class_5317 WorldPresets


class_5320 MapBuilder
class_5321 RegistryKey
class_5322 SpawnLocating


class_5325 WalkTowardJobSiteTask
class_5326 WorkStationCompetitionTask
class_5327 TakeJobSiteTask
class_5328 ItemUsage
class_5329 BlockCollisionSpliterator
class_5330 JsonSerializing
class_5331 SerializerBuilder
class_5332 ElementSerializer
class_5333 GsonSerializer
class_5334 AndCondition
class_5335 JsonSerializer
class_5336 JsonSerializableType
class_5337 Serializer
class_5338 LootPoolEntryType
class_5339 LootFunctionType
class_5340 Serializer
class_5341 LootCondition
class_5342 LootConditionType

class_5344 BackupInfoListEntry
class_5345 StyledString
class_5346 DatapackFailureScreen
class_5347 ShaderException
class_5348 StringVisitable
class_5349 FunctionLoader
class_5350 DataPackContents
class_5351 Factory
class_5352 ResourcePackSource
class_5353 Empty
class_5354 Angerable
class_5355 WalkTowardClosestAdultTask
class_5356 NearestVisibleAdultSensor
class_5357 SmithingRecipe
class_5358 Serializer
class_5359 DataPackSettings

class_5361 EntityExplosionBehavior
class_5362 ExplosionBehavior
class_5363 DimensionOptions
class_5364 RegistrationEnvironment
class_5365 GraphicsMode



class_5369 ResourcePackOrganizer

class_5371 Pack
class_5372 AbstractPack
class_5373 EnabledPack
class_5374 DisabledPack
class_5375 PackScreen

class_5377 SmithingRecipeJsonBuilder
class_5378 SmithingRecipeJsonProvider
class_5379 ForwardingDynamicOps

class_5381 RegistryElementCodec














class_5396 MissingDimensionFix
class_5397 RetryMarker
class_5398 UniversalAngerGoal
class_5399 LavaSubmergedBlockStructureProcessor
class_5400 NamedRuleWidget
class_5401 SkyType
class_5402 Reason
class_5403 MoveDirection
class_5404 OptionFix
class_5405 DialogScreen
class_5406 ChoiceButton
class_5407 VideoWarningManager
class_5408 WarningPatternLoader
class_5409 PlayerInteractedWithEntityCriterion
class_5410 Conditions
class_5411 RecipeBookOptions
class_5412 CategoryOption



class_5416 Schema2568
class_5417 PiglinBruteSpecificSensor
class_5418 AbstractPiglinEntity
class_5419 PiglinBruteEntity
class_5420 PiglinBruteBrain
class_5421 RecipeBookCategory
class_5422 TooltipSection
class_5423 RegistryWorldView
class_5424 LunarWorldView
class_5425 ServerWorldAccess
class_5426 DirectoryWatcher
class_5427 RecipeCategoryOptionsC2SPacket

class_5429 RemoveGolemGossipFix
class_5430 AdmireItemTimeLimitTask
class_5431 SideShapeType


class_5434 JigsawStructure


class_5437 ReplaceBlobsFeatureConfig






class_5444 FeaturePlacementContext





class_5450 SquarePlacementModifier

class_5452 CountMultilayerPlacementModifier

class_5454 TeleportTarget
class_5455 DynamicRegistryManager
class_5456 Info

class_5458 BuiltinRegistries
class_5459 BlockLocating
class_5460 Rectangle
class_5461 IntBounds
class_5462 CharPredicate
class_5463 ConfiguredCarvers




class_5468 StructurePools
class_5469 StructureProcessorLists
class_5470 Structures

class_5472 RateLimitedConnection
class_5473 AngleArgumentType
class_5474 Angle
class_5475 WorldgenProvider


class_5478 OverworldBiomeCreator


class_5481 OrderedText
class_5482 Weather
class_5483 SpawnSettings
class_5484 TemperatureModifier
class_5485 GenerationSettings
class_5486 GrassColorModifier
class_5487 NoiseParameters
class_5488 PlayerOperation
class_5489 MultilineText
class_5490 Line
class_5491 ReorderingUtil
class_5492 TextReorderingProcessor
class_5493 NavigationConditions
class_5494 GoBackToLavaGoal
class_5495 Builder
class_5496 Builder
class_5497 StructureProcessorList
class_5498 Perspective
class_5499 OrderableTooltip
class_5500 SimpleOptionsScreen
class_5501 RegistryManagerEntry
class_5502 Instance

class_5504 BuiltinBiomes

class_5506 EntryLoader
class_5507 Impl





class_5513 TextStream
class_5514 TextFilterer
class_5515 HashIgnorer
class_5516 Impl
class_5517 FailedHttpRequestException
class_5518 ScissorTestState
class_5519 SocialInteractionsPlayerListEntry
class_5520 SocialInteractionsManager
class_5521 SocialInteractionsPlayerListWidget
class_5522 SocialInteractionsScreen
class_5523 Tab
class_5524 Entry
class_5525 NetworkEncryptionException
class_5526 ServerEntityHandler
class_5527 JigsawBlockNameFix
class_5528 CauldronRenameFix
class_5529 RemovalReason
class_5530 NoPenaltySolidTargeting
class_5531 NoWaterTargeting
class_5532 NoPenaltyTargeting
class_5533 AboveGroundTargeting
class_5534 FuzzyTargeting
class_5535 FuzzyPositions
class_5536 ClickType
class_5537 BundleItem
class_5538 SpyglassItem
class_5539 HeightLimitView
class_5540 AbstractCandleBlock
class_5541 AmethystBlock
class_5542 AmethystClusterBlock
class_5543 BuddingAmethystBlock
class_5544 CandleBlock
class_5545 CandleCakeBlock
class_5546 CauldronBlock
class_5547 Degradable



class_5551 EndRodBlock
class_5552 OperatorBlock
class_5553 LavaCauldronBlock
class_5554 LightningRodBlock
class_5555 TintedGlassBlock
class_5556 LeveledCauldronBlock
class_5557 Effect
class_5558 BlockEntityTicker
class_5559 BlockEntityFactory
class_5560 ChestLidAnimator
class_5561 ViewerCountManager
class_5562 BlockEntityTickInvoker
class_5563 DirectBlockEntityTickInvoker
class_5564 WrappedBlockEntityTickInvoker
class_5565 EntityChunkDataAccess
class_5566 ChunkDataList
class_5567 ChunkStatusChangeListener
class_5568 EntityLike
class_5569 EntityChangeListener
class_5570 EntityIndex
class_5571 ChunkDataAccess
class_5572 EntityTrackingSection
class_5573 SectionedEntityCache
class_5574 EntityList
class_5575 TypeFilter
class_5576 EntityHandler
class_5577 EntityLookup
class_5578 SimpleEntityLookup
class_5579 ServerEntityManager
class_5580 Listener
class_5581 Status
class_5582 ClientEntityManager
class_5583 Listener
class_5584 EntityTrackingStatus
class_5585 GeodeLayerConfig
class_5586 GeodeCrackConfig
class_5587 GeodeLayerThicknessConfig
class_5588 GeodeFeature
class_5589 GeodeFeatureConfig
class_5590 IndexBuffer
class_5591 IndexMapper
class_5592 SetBannerPatternFunction
class_5593 Serializer
class_5594 State
class_5595 IndexType
class_5596 DrawMode
class_5597 SinglePartEntityModel
class_5598 SkullBlockEntityModel
class_5599 EntityModelLoader
class_5600 EntityModels
class_5601 EntityModelLayer
class_5602 EntityModelLayers
class_5603 ModelTransform
class_5604 ModelCuboidData
class_5605 Dilation
class_5606 ModelPartBuilder
class_5607 TexturedModelData
class_5608 TextureDimensions
class_5609 ModelData
class_5610 ModelPartData
class_5611 Vector2f
class_5612 ClientEntityHandler
class_5613 SmallFactory
class_5614 BlockEntityRendererFactory
class_5615 Context
class_5616 BlockEntityRendererFactories
class_5617 EntityRendererFactory
class_5618 Context
class_5619 EntityRenderers
class_5620 CauldronBehavior
class_5621 CompressionException
class_5622 NotEnoughSuccessesError
class_5623 TestFailureLogger
class_5624 StructureTestListener
class_5625 NbtOrderedStringFormatter
class_5626 StringNbtWriter
class_5627 NbtElementVisitor
class_5628 NbtTextFormatter
class_5629 EntityTrackingListener
class_5630 StackReference
class_5631 BundleTooltipData
class_5632 TooltipData
class_5633 FluidModificationItem
class_5634 PowderSnowBucketItem
class_5635 PowderSnowBlock
class_5636 CameraSubmersionType
class_5637 UpdateData
class_5638 Tester
class_5639 Applier
class_5640 LootFunctionManager
class_5641 AndFunction
class_5642 SetEnchantmentsLootFunction
class_5643 Serializer
class_5644 ValueCheckLootCondition
class_5645 Serializer
class_5646 ContextLootNbtProvider
class_5647 CustomSerializer
class_5648 Target
class_5649 Serializer
class_5650 LootNbtProviderType
class_5651 LootNbtProvider
class_5652 LootNbtProviderTypes
class_5653 StorageLootNbtProvider
class_5654 Serializer
class_5655 CustomSerializer
class_5656 Serializer
class_5657 LootNumberProviderType
class_5658 LootNumberProvider
class_5659 LootNumberProviderTypes
class_5660 ScoreLootNumberProvider
class_5661 Serializer
class_5662 UniformLootNumberProvider
class_5663 Serializer
class_5664 ContextLootScoreProvider
class_5665 CustomSerializer
class_5666 Serializer
class_5667 FixedLootScoreProvider
class_5668 Serializer
class_5669 LootScoreProviderType
class_5670 LootScoreProvider
class_5671 LootScoreProviderTypes
class_5672 RealmsWorldGeneratorType
class_5673 ResettingNormalWorldTask
class_5674 ResettingWorldTemplateTask

class_5676 CyclingButtonWidget
class_5677 Builder
class_5678 UpdateCallback

class_5680 Values

class_5682 BundleTooltipComponent
class_5683 OrderedTextTooltipComponent
class_5684 TooltipComponent
class_5685 SnowflakeParticle
class_5686 Factory
class_5687 ItemCommand
class_5688 LandingBlock
class_5689 PointedDripstoneBlock

class_5691 Thickness
class_5692 DripstoneLavaDrip
class_5693 LandingDripstoneLavaFactory
class_5694 FallingDripstoneLavaFactory
class_5695 DripstoneLavaSplashFactory
class_5696 FallingDripstoneWaterFactory
class_5697 PlayerHeldItemFeatureRenderer
class_5698 GameEventTags
class_5699 Codecs

class_5701 Schema2684
class_5702 BlockStateRaycastContext
class_5703 SculkSensorBlock
class_5704 SculkSensorBlockEntity
class_5705 SculkSensorPhase

class_5707 BlockPositionSource
class_5708 Type
class_5709 EntityPositionSource
class_5710 Type
class_5711 SimpleGameEventDispatcher
class_5712 GameEvent
class_5713 GameEventDispatcher
class_5714 GameEventListener
class_5715 EntityGameEventHandler
class_5716 PositionSource
class_5717 PositionSourceType
class_5718 VibrationListener
class_5719 Callback

class_5721 CaveSurface
class_5722 Empty
class_5723 Bounded
class_5724 Half
class_5725 DripstoneClusterFeature
class_5726 DripstoneHelper
class_5727 LargeDripstoneFeature
class_5728 DripstoneGenerator
class_5729 WindModifier
class_5730 SmallDripstoneFeature
class_5731 DripstoneClusterFeatureConfig
class_5732 LargeDripstoneFeatureConfig
class_5733 SmallDripstoneFeatureConfig
class_5734 DustColorTransitionParticle
class_5735 Factory
class_5736 AbstractDustParticle
class_5737 VibrationParticle
class_5738 Factory
class_5739 GameEventDebugRenderer
class_5740 Entry
class_5741 Listener
class_5742 BiomeCoords
class_5743 DustColorTransitionParticleEffect
class_5744 AbstractDustParticleEffect
class_5745 VibrationParticleEffect
class_5746 GameEventTagProvider

class_5748 Serialized



class_5752 Schema2686
class_5753 TemptationCooldownTask
class_5754 TemptTask
class_5755 AquaticStrollTask
class_5756 SeekWaterTask
class_5757 AquaticMoveControl


class_5760 TemptationsSensor
class_5761 Bucketable
class_5762 AxolotlEntity
class_5763 AxolotlData
class_5764 AxolotlLookControl
class_5765 AxolotlMoveControl
class_5766 AxolotlSwimNavigation
class_5767 Variant
class_5768 AxolotlBrain
class_5769 PlayDeadTask
class_5770 PlayDeadTimerTask
class_5771 Sprite
class_5772 AxolotlEntityModel
class_5773 HandRenderType
class_5774 AxolotlEntityRenderer
class_5775 Schema2688
class_5776 GlowSquidEntity
class_5777 GlowLichenBlock
class_5778 MultifaceGrowthBlock
class_5779 MultifaceGrowthFeature
class_5780 MultifaceGrowthFeatureConfig
class_5781 ConversionWarning




class_5786 GlowParticle

class_5788 GlowSquidInkFactory
class_5789 GlowSquidEntityRenderer
class_5790 Animation
class_5791 AnimationFrame
class_5792 FrameConsumer
class_5793 BlockFamilies
class_5794 BlockFamily
class_5795 Builder
class_5796 Variant
class_5797 CraftingRecipeJsonBuilder
class_5798 LockHelper
class_5799 MoveEffect
class_5800 AzaleaBlock
class_5801 BigDripleafBlock
class_5802 BigDripleafStemBlock
class_5803 CaveVines
class_5804 CaveVinesBodyBlock
class_5805 CaveVinesHeadBlock
class_5806 HangingRootsBlock
class_5807 MossBlock
class_5808 SmallDripleafBlock
class_5809 SporeBlossomBlock

class_5811 OxidationLevel
class_5812 OxidizableBlock
class_5813 OxidizableSlabBlock
class_5814 OxidizableStairsBlock
class_5815 DyedCarpetBlock
class_5816 Tilt
class_5817 StructureWeightSampler

class_5819 Random
class_5820 CheckedRandom
class_5821 FeatureContext
class_5822 InterpolatedNoiseSampler
class_5823 Visitor
class_5824 FallingSporeBlossomFactory

class_5826 Condition
class_5827 BakedOverride
class_5828 InlinedCondition
class_5829 BundleTutorial
class_5830 MultithreadAction
class_5831 AtomicStack
class_5832 Impl

class_5834 UnderwaterMagmaFeature
class_5835 UnderwaterMagmaFeatureConfig
class_5836 NoiseHelper
class_5837 FilteredMessage
class_5838 SleepManager
class_5839 Xor

class_5841 CaveScaler

class_5843 YOffset
class_5844 AboveBottom
class_5845 Fixed
class_5846 BelowTop
class_5847 StructureTerrainAdaptation



class_5851 CarvingMaskPlacementModifier





class_5857 AbstractCountPlacementModifier

class_5859 ChatRestriction
class_5860 Interaction
class_5861 ClampedNormalFloatProvider
class_5862 ConstantFloatProvider
class_5863 FloatProvider
class_5864 FloatProviderType
class_5865 TrapezoidFloatProvider
class_5866 UniformFloatProvider
class_5867 ChunkSectionCache
class_5868 HeightContext
class_5869 RavineCarverConfig
class_5870 RavineCarver
class_5871 CarverConfig
class_5872 CarverDebugConfig
class_5873 CarverContext
class_5874 SkipPredicate
class_5875 ScatteredOreFeature
class_5876 Target
class_5877 SporeBlossomAirFactory
class_5878 ParticleGroup
class_5879 StateFactory
class_5880 AddAction
class_5881 Consumer
class_5882 Action
class_5883 Type
class_5884 UpdateNameAction
class_5885 UpdateProgressAction
class_5886 UpdatePropertiesAction
class_5887 UpdateStyleAction
class_5888 ClearTitleS2CPacket
class_5889 WorldBorderInitializeS2CPacket
class_5890 EndCombatS2CPacket
class_5891 EnterCombatS2CPacket
class_5892 DeathMessageS2CPacket
class_5893 Action
class_5894 OverlayMessageS2CPacket
class_5895 WorldBorderCenterChangedS2CPacket
class_5896 WorldBorderInterpolateSizeS2CPacket
class_5897 WorldBorderSizeChangedS2CPacket
class_5898 WorldBorderWarningTimeChangedS2CPacket
class_5899 WorldBorderWarningBlocksChangedS2CPacket
class_5900 TeamS2CPacket
class_5901 Operation
class_5902 SerializableTeam
class_5903 SubtitleS2CPacket
class_5904 TitleS2CPacket
class_5905 TitleFadeS2CPacket
class_5906 InteractTypeHandler
class_5907 InteractType
class_5908 Handler
class_5909 InteractHandler
class_5910 InteractAtHandler
class_5911 OnGroundOnly
class_5912 ResourceFactory
class_5913 GLImportProcessor
class_5914 Context
class_5915 GlowItemFrameEntity
class_5916 ScreenHandlerSyncHandler
class_5917 NoiseInterpolator

class_5919 FossilFeatureConfig

class_5921 RootSystemFeature
class_5922 VegetationPatchFeature
class_5923 WaterloggedVegetationPatchFeature

class_5925 HeightmapPlacementModifier
class_5926 RootSystemFeatureConfig
class_5927 VegetationPatchFeatureConfig
class_5928 RandomSpreadFoliagePlacer
class_5929 RandomizedIntBlockStateProvider
class_5930 BendingTrunkPlacer

class_5932 VerticalSurfaceType

class_5934 SurfaceWaterDepthFilterPlacementModifier

class_5936 EffectGlShader
class_5937 EffectProgram
class_5938 ClearTask
class_5939 TextureBase
class_5940 Textures
class_5941 Builder
class_5942 Shader

class_5944 Shader
class_5945 ParticleUtil
class_5946 ArrowPickupFix
class_5947 StructureFeatureChildrenPoolElementFix

class_5949 SampleType
class_5950 ExecutorSampling

class_5952 SampleableExecutor
class_5953 HoneycombItem
class_5954 RootedDirtBlock
class_5955 Oxidizable
class_5956 ElectricSparkFactory
class_5957 GlowFactory
class_5958 ScrapeFactory
class_5959 WaxOffFactory
class_5960 WaxOnFactory
class_5961 DebugRecorder
class_5962 Recorder
class_5963 DummyRecorder
class_5964 Deviation
class_5965 Sampler
class_5966 Builder
class_5967 DeviationChecker
class_5968 RatioDeviationChecker


class_5971 RecordDumper
class_5972 ChunkInfoList
class_5973 MathConstants
class_5974 PackageInfo5974
class_5975 PackageInfo5975
class_5976 PackageInfo5976
class_5977 PackageInfo5977
class_5978 PackageInfo5978
class_5979 PackageInfo5979
class_5980 DelayingChannelInboundHandler
class_5981 Packet
class_5982 PackageInfo5982
class_5983 PackageInfo5983
class_5984 PackageInfo5984
class_5985 PackageInfo5985
class_5986 PackageInfo5986
class_5987 PackageInfo5987
class_5988 PackageInfo5988
class_5989 PackageInfo5989
class_5990 PackageInfo5990
class_5991 PackageInfo5991
class_5992 PackageInfo5992
class_5993 PackageInfo5993
class_5994 PackageInfo5994

class_5996 Debug
class_5997 PackageInfo5997
class_5998 PackageInfo5998
class_5999 Schema2571
class_6000 Schema2704
class_6001 PackageInfo6001
class_6002 PackageInfo6002
class_6003 PackageInfo6003
class_6004 PackageInfo6004
class_6005 DataPool
class_6006 Builder
class_6007 Weight
class_6008 Weighted
class_6009 Absent
class_6010 Present
class_6011 Weighting
class_6012 Pool
class_6013 PackageInfo6013
class_6014 GroupAssigningThreadFactory
class_6015 PackageInfo6015
class_6016 ConstantIntProvider
class_6017 IntProvider
class_6018 IntProviderType
class_6019 UniformIntProvider
class_6020 PackageInfo6020
